order_id,customer_id,order_date,country,order_total
O303426,C100660,2024-09-16,United States,418.55
O303427,C100051,2025-05-30,Japan,364.84000000000003
O303428,C100509,2024-12-31,India,476.33000000000004
O303429,C100678,2025-01-17,Japan,1051.83
O303430,C100303,2024-07-13,United Kingdom,759.64
O303431,C100657,2024-08-30,Mexico,186.4
O303432,C100778,2024-12-13,France,309.24
O303433,C100300,2024-08-03,United Kingdom,770.29
O303434,C100974,2024-07-07,United States,133.13
O303435,C100543,2024-12-24,Mexico,144.53
O303436,C101156,2024-04-19,United States,113.59
O303437,C100105,2025-06-27,Germany,27.77
O303438,C100389,2025-03-23,Brazil,445.71
O303439,C100865,2025-06-27,Italy,403.07
O303440,C101073,2024-04-18,United States,1255.22
O303441,C100266,2024-01-03,Japan,65.22
O303442,C101176,2024-11-08,Australia,704.0600000000001
O303443,C100232,2024-06-01,India,790.5
O303444,C100499,2025-01-10,United States,981.29
O303445,C100377,2024-08-10,India,416.12
O303446,C100509,2024-02-23,India,781.03
O303447,C101082,2024-08-09,Australia,195.79000000000002
O303448,C100879,2025-06-24,United Kingdom,372.03
O303449,C100955,2025-05-15,Brazil,981.0999999999999
O303450,C100304,2025-04-13,Netherlands,1167.23
O303451,C101136,2025-05-23,Japan,970.58
O303452,C100522,2024-02-16,Mexico,31.32
O303453,C100782,2024-07-24,Canada,353.41
O303454,C100837,2024-05-31,Canada,594.81
O303455,C100795,2024-10-04,United States,330.03
O303456,C100722,2025-03-30,United States,531.47
O303457,C100576,2024-12-04,United Kingdom,507.29
O303458,C100777,2024-02-03,Japan,850.0500000000001
O303459,C101086,2025-07-10,Canada,625.75
O303460,C100467,2024-09-27,Spain,452.2
O303461,C100613,2024-03-15,India,901.84
O303462,C100216,2025-04-27,Japan,879.5300000000001
O303463,C100426,2024-08-01,Netherlands,746.6999999999999
O303464,C100926,2025-01-27,India,376.5
O303465,C100768,2025-07-23,United States,334.31
O303466,C100253,2024-05-24,South Korea,1274.14
O303467,C100655,2024-12-16,Mexico,322.07
O303468,C100974,2024-10-08,United States,398.13
O303469,C100148,2025-02-21,Brazil,53.21
O303470,C100074,2024-10-15,Germany,280.65
O303471,C100471,2025-06-14,France,453.48
O303472,C100787,2024-08-03,India,140.41
O303473,C100375,2025-03-12,France,337.74
O303474,C100985,2024-12-07,Netherlands,202.79000000000002
O303475,C101016,2025-03-21,United States,36.72
O303476,C100639,2024-02-07,United States,956.64
O303477,C100454,2025-01-31,India,62.82000000000001
O303478,C100050,2025-02-20,India,135.03
O303479,C100985,2024-07-15,Netherlands,420.26
O303480,C101074,2024-07-12,Brazil,148.44
O303481,C100530,2024-02-09,Sweden,462.08000000000004
O303482,C100619,2024-11-13,United States,325.89
O303483,C100904,2024-03-22,Mexico,561.72
O303484,C100834,2024-06-02,India,511.03999999999996
O303485,C100162,2025-01-03,United States,668.0899999999999
O303486,C100806,2025-02-27,Netherlands,1580.1399999999999
O303487,C101109,2025-06-09,India,17.22
O303488,C100900,2025-04-26,Italy,768.23
O303489,C100576,2025-07-20,United Kingdom,265.15
O303490,C100627,2025-05-23,United Kingdom,129.32999999999998
O303491,C100311,2025-02-08,Japan,1834.1299999999999
O303492,C100792,2024-12-01,United States,235.30000000000004
O303493,C100289,2025-03-01,Spain,445.92
O303494,C100410,2025-06-17,Italy,418.27
O303495,C100318,2024-05-23,India,121.61
O303496,C100402,2024-10-31,United States,277.21000000000004
O303497,C100440,2025-05-07,United States,234.34
O303498,C100099,2025-05-31,India,27.119999999999997
O303499,C100861,2024-10-23,Canada,474.94000000000005
O303500,C100529,2024-06-07,Sweden,746.3299999999999
O303501,C101139,2024-04-21,Brazil,114.72999999999999
O303502,C100217,2024-05-18,Canada,26.88
O303503,C100802,2025-08-01,Sweden,698.5799999999999
O303504,C100215,2024-12-10,Japan,595.26
O303505,C100656,2024-05-17,Australia,79.6
O303506,C100589,2024-04-23,Italy,725.49
O303507,C100538,2025-02-25,United States,402.72
O303508,C100785,2024-09-20,United States,817.74
O303509,C100993,2024-07-26,India,1044.99
O303510,C100380,2024-04-24,Sweden,324.87
O303511,C101019,2024-07-26,United States,300.25
O303512,C100221,2025-05-20,Germany,15.36
O303513,C100351,2025-07-18,India,434.48
O303514,C100372,2025-08-08,United States,800.07
O303515,C101144,2024-12-08,Australia,21.5
O303516,C100142,2024-11-07,Japan,2367.87
O303517,C100474,2024-06-15,Japan,193.38
O303518,C100509,2024-04-20,India,363.04999999999995
O303519,C100960,2024-06-14,Sweden,53.09
O303520,C100583,2025-02-28,United States,104.52
O303521,C101160,2024-04-02,India,527.34
O303522,C100888,2024-02-04,Japan,807.63
O303523,C100844,2024-02-25,India,337.15
O303524,C100903,2024-02-02,United Kingdom,417.74
O303525,C100193,2024-09-12,United States,227.72
O303526,C100538,2024-03-30,United States,67.26
O303527,C100703,2025-05-27,India,487.89
O303528,C100250,2024-11-13,United States,375.03000000000003
O303529,C100142,2024-03-06,Japan,682.0
O303530,C100162,2025-01-13,United States,868.46
O303531,C100946,2025-06-21,India,341.87
O303532,C100788,2025-02-17,Japan,244.76
O303533,C100337,2025-07-16,United States,845.71
O303534,C100884,2024-12-10,France,193.51
O303535,C100834,2025-05-11,India,1755.42
O303536,C100979,2024-03-22,Japan,2585.85
O303537,C101092,2025-05-12,India,221.75
O303538,C101058,2024-02-09,India,1564.8
O303539,C100217,2024-03-23,Canada,343.45
O303540,C100923,2024-12-29,Brazil,467.98
O303541,C100471,2024-10-09,France,334.0
O303542,C100483,2024-10-06,Mexico,245.19
O303543,C100776,2025-04-25,Italy,243.06
O303544,C100722,2024-06-02,United States,1455.84
O303545,C100503,2025-02-16,Mexico,1035.24
O303546,C101199,2024-04-12,France,192.14999999999998
O303547,C100209,2024-09-10,Sweden,1636.54
O303548,C100116,2024-10-03,Germany,596.16
O303549,C100034,2025-05-14,United States,691.12
O303550,C100977,2025-06-14,Mexico,685.99
O303551,C100487,2024-06-21,Brazil,472.5
O303552,C100524,2025-03-12,United Kingdom,1970.54
O303553,C100779,2025-08-06,United Kingdom,563.36
O303554,C100522,2025-04-24,Mexico,341.58000000000004
O303555,C100688,2024-06-30,United Kingdom,1564.9900000000002
O303556,C100070,2024-04-15,United States,850.06
O303557,C100187,2024-09-02,India,172.15
O303558,C101118,2025-02-15,Italy,75.05
O303559,C100540,2024-02-16,India,584.05
O303560,C100200,2024-04-26,Australia,177.32
O303561,C100443,2024-02-03,Italy,137.91
O303562,C100401,2025-05-14,United Kingdom,468.81000000000006
O303563,C100329,2024-05-25,Australia,241.11
O303564,C100352,2025-04-01,India,2295.2799999999997
O303565,C100875,2025-04-15,Canada,1101.7
O303566,C100128,2025-05-11,United Kingdom,136.39999999999998
O303567,C100371,2025-07-25,United States,281.95
O303568,C100561,2024-03-08,Italy,163.95
O303569,C100648,2024-08-06,Japan,551.53
O303570,C101056,2025-02-25,India,733.73
O303571,C101107,2024-06-06,India,657.5
O303572,C100356,2024-02-16,Brazil,53.91
O303573,C100647,2024-04-15,India,680.04
O303574,C100026,2024-01-22,Brazil,385.05
O303575,C100740,2024-06-02,United States,442.59999999999997
O303576,C100183,2024-11-09,France,974.83
O303577,C100087,2024-06-28,Netherlands,1647.21
O303578,C100806,2025-04-04,Netherlands,642.1
O303579,C100213,2024-02-05,Germany,626.04
O303580,C100572,2024-06-21,India,306.28000000000003
O303581,C100121,2024-09-13,United Kingdom,581.58
O303582,C100894,2024-06-20,United Kingdom,642.5999999999999
O303583,C100917,2025-06-05,Netherlands,174.45
O303584,C100689,2024-06-04,Germany,76.1
O303585,C101003,2024-07-26,Mexico,893.71
O303586,C100524,2025-05-30,United Kingdom,684.54
O303587,C100223,2025-01-17,Italy,65.45
O303588,C100181,2025-04-01,South Korea,389.09000000000003
O303589,C100263,2024-12-20,Germany,532.4499999999999
O303590,C100240,2024-02-02,United States,767.81
O303591,C100387,2025-02-18,United States,1931.71
O303592,C100257,2024-09-15,Japan,111.66
O303593,C100709,2025-02-19,Netherlands,667.27
O303594,C100178,2025-06-16,Brazil,623.5799999999999
O303595,C100746,2025-04-11,United Kingdom,1070.94
O303596,C100400,2024-08-06,United States,218.51
O303597,C100824,2024-07-12,India,573.2900000000001
O303598,C100615,2024-08-30,Canada,91.74
O303599,C101086,2024-06-07,Canada,797.45
O303600,C100527,2024-02-02,Spain,114.12
O303601,C100354,2025-08-14,Netherlands,171.78
O303602,C100706,2025-06-05,Germany,573.46
O303603,C100790,2024-12-06,South Korea,744.01
O303604,C100527,2025-01-14,Spain,106.28
O303605,C100671,2025-03-05,India,736.45
O303606,C100565,2024-06-19,Japan,608.85
O303607,C100367,2025-08-26,United States,135.92000000000002
O303608,C100376,2025-06-14,United Kingdom,507.92
O303609,C101088,2025-06-27,Germany,228.29999999999998
O303610,C100810,2024-03-08,Mexico,969.72
O303611,C100114,2025-08-16,Brazil,379.73
O303612,C101154,2024-04-13,India,1165.6599999999999
O303613,C100854,2025-08-20,India,639.8299999999999
O303614,C100060,2024-01-10,India,256.68
O303615,C100873,2024-09-27,Canada,424.15999999999997
O303616,C100707,2024-08-27,Italy,713.79
O303617,C101098,2025-08-30,Netherlands,323.06
O303618,C100587,2024-10-13,Sweden,822.4399999999999
O303619,C100622,2024-05-17,Japan,35.88
O303620,C100377,2024-07-04,India,587.74
O303621,C100385,2025-06-07,South Korea,930.77
O303622,C100741,2024-07-05,Mexico,133.43
O303623,C100993,2025-08-30,India,582.79
O303624,C101068,2025-02-19,United States,1213.73
O303625,C100924,2024-08-03,Australia,975.65
O303626,C100731,2024-09-10,Canada,491.33000000000004
O303627,C100600,2024-05-20,Germany,708.6600000000001
O303628,C100407,2025-01-27,India,212.42
O303629,C100921,2024-02-09,Canada,976.23
O303630,C100381,2024-11-15,Mexico,174.69
O303631,C100321,2025-07-01,Mexico,203.42000000000002
O303632,C101041,2024-11-22,United States,631.81
O303633,C100707,2025-01-03,Italy,601.21
O303634,C100425,2025-05-02,India,471.88
O303635,C101038,2025-03-18,India,156.24
O303636,C101155,2024-11-12,Germany,20.83
O303637,C100381,2025-01-24,Mexico,283.59
O303638,C100625,2025-05-09,Japan,789.47
O303639,C100580,2024-07-22,Australia,194.35
O303640,C100841,2024-09-17,United States,243.77999999999997
O303641,C101141,2025-05-01,India,1554.08
O303642,C100658,2024-12-27,Canada,699.79
O303643,C100957,2025-02-01,Canada,1430.58
O303644,C100714,2024-09-27,United States,792.0699999999999
O303645,C101064,2024-12-17,South Korea,1323.55
O303646,C100485,2025-03-06,Australia,200.95
O303647,C100462,2024-05-04,India,1334.31
O303648,C100506,2025-07-20,United States,1604.1600000000003
O303649,C101195,2024-12-27,India,184.2
O303650,C100733,2024-09-01,Netherlands,326.05
O303651,C100183,2024-04-03,France,147.31
O303652,C100049,2025-03-10,United States,69.04
O303653,C100622,2025-03-22,Japan,186.28
O303654,C100966,2024-05-14,United States,458.18
O303655,C100575,2025-05-22,Australia,138.24
O303656,C100672,2024-04-28,India,377.99
O303657,C100958,2025-07-04,Italy,244.12
O303658,C100619,2024-07-22,United States,1832.24
O303659,C101090,2024-06-09,Brazil,595.16
O303660,C100765,2024-10-28,Canada,1608.68
O303661,C100877,2025-06-13,Sweden,340.34000000000003
O303662,C100937,2024-08-21,Australia,41.2
O303663,C100752,2025-01-04,India,108.66
O303664,C100060,2025-04-18,India,322.59000000000003
O303665,C100512,2025-05-07,France,848.0699999999999
O303666,C100169,2024-05-07,France,1178.35
O303667,C100612,2024-07-13,Germany,825.12
O303668,C100171,2025-07-02,Germany,674.96
O303669,C100611,2024-07-26,Mexico,49.38
O303670,C100412,2024-10-16,United Kingdom,116.37
O303671,C100024,2025-08-20,Sweden,904.3100000000001
O303672,C100149,2024-03-18,Mexico,543.08
O303673,C100603,2025-01-24,Australia,224.94
O303674,C100094,2024-04-25,South Korea,262.88
O303675,C101027,2024-02-16,United States,913.43
O303676,C100910,2024-08-30,United States,533.3299999999999
O303677,C100851,2025-02-04,France,271.15
O303678,C100206,2024-02-18,Spain,611.1899999999999
O303679,C100954,2025-05-23,India,323.64
O303680,C100761,2025-04-18,India,411.14
O303681,C100468,2025-07-05,United States,214.23
O303682,C100000,2024-12-26,United Kingdom,242.02
O303683,C100634,2024-05-25,India,563.62
O303684,C100955,2025-07-27,Brazil,134.18
O303685,C100040,2025-02-14,Australia,367.28
O303686,C100063,2025-07-27,United States,1157.1399999999999
O303687,C100459,2025-08-18,Spain,229.45999999999998
O303688,C100613,2024-01-19,India,192.86
O303689,C100569,2024-11-06,United States,602.12
O303690,C100511,2024-10-23,United Kingdom,363.02
O303691,C100306,2024-08-20,Canada,609.72
O303692,C100071,2025-03-08,Germany,238.82999999999998
O303693,C100037,2024-08-23,Australia,240.38
O303694,C100118,2025-03-19,Italy,818.68
O303695,C100828,2024-04-27,Brazil,637.75
O303696,C100943,2025-01-05,United States,998.91
O303697,C100522,2024-08-11,Mexico,396.73
O303698,C100092,2024-12-21,India,161.57999999999998
O303699,C100498,2024-12-17,Japan,585.88
O303700,C101182,2024-09-13,India,832.26
O303701,C100299,2025-04-16,Canada,346.58
O303702,C100589,2024-05-09,Italy,174.42000000000002
O303703,C100645,2024-11-05,India,1163.51
O303704,C100395,2025-06-25,United Kingdom,840.0
O303705,C100525,2025-04-15,Germany,1069.37
O303706,C100566,2025-06-10,Mexico,284.92
O303707,C100568,2024-08-24,Mexico,498.74999999999994
O303708,C100861,2025-05-07,Canada,329.84000000000003
O303709,C100697,2025-03-03,United States,588.12
O303710,C100064,2024-12-08,India,2622.2200000000003
O303711,C100007,2025-02-11,United States,1235.49
O303712,C100492,2024-09-06,India,1084.11
O303713,C101089,2025-04-17,India,1276.31
O303714,C100044,2024-08-19,France,609.15
O303715,C100085,2024-06-29,India,637.15
O303716,C100815,2025-05-19,Brazil,457.1
O303717,C100541,2024-08-09,Brazil,710.13
O303718,C100276,2024-01-09,India,737.66
O303719,C100248,2025-06-12,United States,663.03
O303720,C100798,2024-07-29,Germany,923.29
O303721,C100628,2024-07-04,South Korea,293.81
O303722,C100765,2024-12-28,Canada,221.65
O303723,C100336,2025-01-01,Netherlands,159.92000000000002
O303724,C100631,2024-06-09,Germany,896.5300000000001
O303725,C101032,2025-08-25,Italy,1012.27
O303726,C100379,2025-03-21,United States,174.8
O303727,C100475,2024-07-03,India,15.12
O303728,C100196,2025-05-10,United States,1004.85
O303729,C100766,2025-08-15,India,121.39
O303730,C100039,2024-11-02,Japan,1250.1299999999999
O303731,C100298,2024-12-31,United States,624.0500000000001
O303732,C100855,2024-02-18,United States,422.2
O303733,C100023,2025-07-01,United Kingdom,541.9100000000001
O303734,C101186,2025-03-21,India,32.65
O303735,C100484,2025-05-28,Sweden,44.47
O303736,C100478,2024-10-10,France,188.73
O303737,C100643,2025-03-13,United States,584.7
O303738,C100767,2024-01-31,United States,1286.1
O303739,C100551,2024-02-27,Japan,749.89
O303740,C101061,2024-05-31,France,40.34
O303741,C101154,2024-07-07,India,470.47
O303742,C100240,2024-10-03,United States,655.14
O303743,C100848,2024-03-12,France,358.14
O303744,C100361,2024-04-20,United Kingdom,517.92
O303745,C101194,2024-06-21,South Korea,1145.09
O303746,C100303,2025-08-10,United Kingdom,944.5
O303747,C100354,2025-07-01,Netherlands,55.67999999999999
O303748,C100857,2025-07-07,United Kingdom,173.91
O303749,C100946,2024-02-11,India,1126.23
O303750,C100154,2024-12-18,Spain,195.19
O303751,C100666,2025-05-23,United States,354.12
O303752,C100414,2024-09-08,India,248.74
O303753,C100734,2024-04-06,Netherlands,228.87
O303754,C100668,2024-04-02,Canada,1050.47
O303755,C101183,2024-01-05,United States,85.17
O303756,C101120,2025-06-07,United States,37.36
O303757,C100784,2025-08-18,Netherlands,192.26999999999998
O303758,C100815,2024-12-11,Brazil,18.12
O303759,C101078,2024-07-02,Japan,44.38
O303760,C100220,2024-07-30,United States,744.32
O303761,C100870,2024-10-11,South Korea,757.76
O303762,C100926,2024-02-12,India,140.06
O303763,C100152,2024-11-12,India,33.68
O303764,C101057,2024-02-16,Mexico,16.15
O303765,C100839,2025-01-11,Sweden,338.88
O303766,C100416,2024-05-15,Spain,264.61999999999995
O303767,C100581,2024-09-26,United States,347.5
O303768,C100587,2024-08-02,Sweden,1553.13
O303769,C101102,2024-01-16,India,579.3199999999999
O303770,C101163,2025-03-13,United States,64.93
O303771,C100968,2024-08-09,United Kingdom,731.31
O303772,C100782,2024-01-21,Canada,870.4
O303773,C100124,2024-11-18,United States,267.64
O303774,C101097,2024-08-01,Brazil,259.82
O303775,C100160,2024-01-05,Australia,632.37
O303776,C100200,2024-02-20,Australia,137.1
O303777,C100083,2025-04-15,United Kingdom,842.52
O303778,C101137,2025-08-29,India,2140.5699999999997
O303779,C100591,2025-01-15,India,80.33
O303780,C100283,2024-02-04,United Kingdom,1277.02
O303781,C100096,2025-02-11,Australia,335.27
O303782,C100494,2024-03-09,Germany,338.28000000000003
O303783,C100868,2024-07-26,Australia,458.82
O303784,C101193,2025-06-22,Spain,463.59999999999997
O303785,C100662,2024-09-06,India,2504.05
O303786,C100728,2024-12-01,India,466.51
O303787,C101003,2025-02-14,Mexico,595.86
O303788,C101082,2025-03-08,Australia,675.5899999999999
O303789,C100335,2024-04-30,India,61.82
O303790,C101190,2025-06-06,Brazil,559.47
O303791,C100622,2024-10-11,Japan,553.34
O303792,C101116,2024-01-04,India,951.31
O303793,C100140,2024-10-23,United States,28.16
O303794,C100116,2024-05-10,Germany,608.31
O303795,C101061,2024-05-24,France,417.08
O303796,C100807,2024-02-09,United States,266.49
O303797,C100210,2025-04-24,United States,902.68
O303798,C101073,2024-08-29,United States,330.0
O303799,C100122,2025-02-02,United States,132.51
O303800,C100818,2025-06-20,Japan,278.72
O303801,C100246,2024-10-13,India,747.56
O303802,C100084,2025-01-17,France,161.6
O303803,C100967,2024-02-24,United States,1376.29
O303804,C101016,2025-06-19,United States,432.91
O303805,C100126,2024-12-20,India,780.68
O303806,C100111,2025-06-08,Spain,446.7
O303807,C100737,2024-02-23,Germany,274.04
O303808,C100034,2025-01-21,United States,322.14
O303809,C100895,2024-06-12,France,528.25
O303810,C101098,2025-06-06,Netherlands,864.82
O303811,C100901,2024-09-06,Netherlands,2543.34
O303812,C100276,2024-10-02,India,267.46
O303813,C100228,2024-08-02,Japan,558.62
O303814,C100816,2025-06-04,Canada,734.28
O303815,C100073,2024-03-17,Spain,50.77
O303816,C100645,2025-03-14,India,191.64999999999998
O303817,C100538,2025-06-27,United States,416.40999999999997
O303818,C100893,2025-05-02,Brazil,2243.83
O303819,C100242,2024-05-15,Canada,572.55
O303820,C100914,2025-05-01,Japan,14.100000000000001
O303821,C100839,2024-11-20,Sweden,229.87
O303822,C100286,2025-07-01,India,589.33
O303823,C100428,2025-05-05,Australia,378.32000000000005
O303824,C100079,2025-03-28,India,600.9
O303825,C100539,2025-04-22,Italy,6.76
